path,tortuosity_mean,tortuosity_std,tortuosity_median,curvature_mean,curvature_std,curvature_median,curvature_var_mean,curvature_var_std,curvature_var_median,n_edges,strands
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 1 - Cracks-200\Pixel Labels\train\150.png,1.1260953269929141,0.010722956389974447,1.1260953269929141,0.07000089969347886,0.023021803172603255,0.07000089969347886,0.04074267696802453,0.03969620924235101,0.04074267696802453,2,"[{'tortuosity': 1.1153723706029397, 'mean_curvature': 0.04697909652087561, 'curvature_variance': 0.0010464677256735227}, {'tortuosity': 1.1368182833828886, 'mean_curvature': 0.09302270286608212, 'curvature_variance': 0.08043888621037554}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_10_26_1541.png,1.174070263077553,0.035701110466991426,1.174070263077553,0.02773188012640402,0.0001392114873358906,0.02773188012640402,0.0017484248571598584,0.0004889866849051367,0.0017484248571598584,2,"[{'tortuosity': 1.1383691526105615, 'mean_curvature': 0.02787109161373991, 'curvature_variance': 0.0022374115420649952}, {'tortuosity': 1.2097713735445443, 'mean_curvature': 0.02759266863906813, 'curvature_variance': 0.0012594381722547219}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_39_1492.png,1.1311122503515056,0.001820602192891263,1.1311122503515056,0.03572919238043202,0.0008405479085171197,0.03572919238043202,0.003046011167269086,0.0005991966618079838,0.003046011167269086,2,"[{'tortuosity': 1.132932852544397, 'mean_curvature': 0.0348886444719149, 'curvature_variance': 0.002446814505461102}, {'tortuosity': 1.1292916481586144, 'mean_curvature': 0.03656974028894914, 'curvature_variance': 0.0036452078290770697}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_26_13_22_29_3112.png,1.7257135353675446,0.9866703889386812,1.359530427309752,0.16026599752416826,0.09989796037806319,0.11293025304803742,0.09186105978877833,0.1342149280185148,0.029458200106137214,14,"[{'tortuosity': 1.2533381533703796, 'mean_curvature': 0.07968184613241032, 'curvature_variance': 0.006991340416122707}, {'tortuosity': 1.286619076023987, 'mean_curvature': 0.14090796701194117, 'curvature_variance': 0.07119096156499835}, {'tortuosity': 1.284772829585352, 'mean_curvature': 0.09974481804349068, 'curvature_variance': 0.006609670603616406}, {'tortuosity': 1.2970229592757132, 'mean_curvature': 0.10257806435504477, 'curvature_variance': 0.11200306376586815}, {'tortuosity': 2.156046175039564, 'mean_curvature': 0.364189148366829, 'curvature_variance': 0.33452646116361556}, {'tortuosity': 1.365685424949238, 'mean_curvature': 0.22252407052584333, 'curvature_variance': 0.02534141809861899}, {'tortuosity': 1.615528163379216, 'mean_curvature': 0.10733761802616157, 'curvature_variance': 0.042362031104411606}, {'tortuosity': 1.2202841635607056, 'mean_curvature': 0.0888876303909165, 'curvature_variance': 0.01024574387785519}, {'tortuosity': 1.1168031442883997, 'mean_curvature': 0.07440808849806893, 'curvature_variance': 0.0038558609375294035}, {'tortuosity': 2.113487373937078, 'mean_curvature': 0.16182793462082212, 'curvature_variance': 0.15489535604485602}, {'tortuosity': 1.6214815293280493, 'mean_curvature': 0.11852288806991328, 'curvature_variance': 0.033574982113655436}, {'tortuosity': 1.353375429670266, 'mean_curvature': 0.06814205181811321, 'curvature_variance': 0.0060825879779482245}, {'tortuosity': 5.1098596477884355, 'mean_curvature': 0.3834709239513392, 'curvature_variance': 0.46120248198460845}, {'tortuosity': 1.3656854249492378, 'mean_curvature': 0.231500915527462, 'curvature_variance': 0.017172877389192133}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 1 - Cracks-200\Pixel Labels\train\80.png,1.1490131014714133,0.008800076032985382,1.1490131014714133,0.04751309243338665,0.00919941691992857,0.04751309243338665,0.003374438808168641,0.0023154622448762216,0.003374438808168641,2,"[{'tortuosity': 1.140213025438428, 'mean_curvature': 0.03831367551345809, 'curvature_variance': 0.0010589765632924193}, {'tortuosity': 1.1578131775043987, 'mean_curvature': 0.056712509353315226, 'curvature_variance': 0.005689901053044863}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_34_3156.png,1.8125654468910712,1.0932514258478356,1.1938153247651608,0.14604633609771797,0.1058647398067408,0.13589020358872161,0.0939210704785633,0.10006822167125914,0.06541367174080001,4,"[{'tortuosity': 1.173164817087203, 'mean_curvature': 0.043173548107351516, 'curvature_variance': 0.0029552188853763867}, {'tortuosity': 1.156848037258077, 'mean_curvature': 0.039531932437696045, 'curvature_variance': 0.002008802723615807}, {'tortuosity': 3.7057831007758866, 'mean_curvature': 0.27287300477573256, 'curvature_variance': 0.24284813570903735}, {'tortuosity': 1.2144658324431183, 'mean_curvature': 0.22860685907009173, 'curvature_variance': 0.12787212459622363}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\val\2017_01_26_16_51_43_3431.png,1.134456751310747,0.025554225317193757,1.134456751310747,0.03633854769697689,0.0031841100558507064,0.03633854769697689,0.002559902723722726,0.00010351108175686032,0.002559902723722726,2,"[{'tortuosity': 1.1089025259935532, 'mean_curvature': 0.0395226577528276, 'curvature_variance': 0.002663413805479586}, {'tortuosity': 1.1600109766279407, 'mean_curvature': 0.03315443764112619, 'curvature_variance': 0.0024563916419658655}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\test\2017_01_26_16_38_32_3000.png,1.210676576724155,0.07621604080327371,1.210676576724155,0.05283779735622023,0.0037889668875037766,0.05283779735622023,0.004115431797047745,8.03206430649659e-06,0.004115431797047745,2,"[{'tortuosity': 1.1344605359208813, 'mean_curvature': 0.049048830468716456, 'curvature_variance': 0.004123463861354241}, {'tortuosity': 1.2868926175274287, 'mean_curvature': 0.05662676424372401, 'curvature_variance': 0.004107399732741248}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_29_12_57_06_3524.png,2.790255680398761,2.79997359260715,1.2053317631415834,0.08494353569737641,0.0921411084969575,0.04188806973456789,0.261039792462988,0.36912545666152374,0.004217060245732937,6,"[{'tortuosity': 1.210436933555003, 'mean_curvature': 0.03812097358867681, 'curvature_variance': 0.002044505398197353}, {'tortuosity': 1.2002265927281637, 'mean_curvature': 0.045655165880458974, 'curvature_variance': 0.006389615093268523}, {'tortuosity': 8.697370062759957, 'mean_curvature': 0.21125766949275943, 'curvature_variance': 0.8593684887392428}, {'tortuosity': 1.0, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.0, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 3.63350049334944, 'mean_curvature': 0.2146274052223633, 'curvature_variance': 0.6984361455472191}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_26_2004.png,1.1348989121540263,0.005335422363710873,1.1348989121540263,0.0331418830531771,0.0005461877119531632,0.0331418830531771,0.002434733365303786,0.00015914058481387517,0.002434733365303786,2,"[{'tortuosity': 1.1402343345177373, 'mean_curvature': 0.03259569534122393, 'curvature_variance': 0.002593873950117661}, {'tortuosity': 1.1295634897903155, 'mean_curvature': 0.03368807076513026, 'curvature_variance': 0.002275592780489911}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_11_33_756.png,1.1452172988027174,0.0028901746399072614,1.1452172988027174,0.03359392579099464,0.0022927235723711296,0.03359392579099464,0.0026684357317684334,5.198915391530098e-05,0.0026684357317684334,2,"[{'tortuosity': 1.1423271241628101, 'mean_curvature': 0.03130120221862351, 'curvature_variance': 0.002720424885683734}, {'tortuosity': 1.1481074734426246, 'mean_curvature': 0.03588664936336577, 'curvature_variance': 0.0026164465778531322}]"
H:\Project DLCRACK\External Datasets\Yahui Liu - DeepCrack\Pixel Labels\val_crack_bmp\7Q3A9060-9.bmp,2.272947576505209,2.7690914056863334,1.3098157060205025,0.459695032479663,1.792930046979812,0.06627825934187487,47.48084564535661,237.09585311743342,0.009058605031013273,26,"[{'tortuosity': 1.0, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.6148912841119383, 'mean_curvature': 0.10267321778791051, 'curvature_variance': 0.023074214230381213}, {'tortuosity': 1.3567986348897103, 'mean_curvature': 0.059867788576598455, 'curvature_variance': 0.0020272874951028845}, {'tortuosity': 1.113300072366978, 'mean_curvature': 0.06332479583267044, 'curvature_variance': 0.00353020350407559}, {'tortuosity': 1.5062057618735216, 'mean_curvature': 0.13819938652120042, 'curvature_variance': 0.3440378651315005}, {'tortuosity': 1.102259682571658, 'mean_curvature': 0.0590022913155427, 'curvature_variance': 0.0062884359005919346}, {'tortuosity': 1.0823117459700455, 'mean_curvature': 0.02555598353046363, 'curvature_variance': 0.00030231994019895775}, {'tortuosity': 6.3200627709833945, 'mean_curvature': 0.2735249819407651, 'curvature_variance': 0.15552081222439945}, {'tortuosity': 14.211065737053797, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.0796691275336336, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 3.1900870911822783, 'mean_curvature': 9.414229241999935, 'curvature_variance': 1232.959872138753}, {'tortuosity': 1.458411506973224, 'mean_curvature': 0.18863758500826486, 'curvature_variance': 0.009684135899195336}, {'tortuosity': 1.413601215679034, 'mean_curvature': 0.30076305602095355, 'curvature_variance': 0.031422197147986976}, {'tortuosity': 6.47504543332877, 'mean_curvature': 0.3317724504057098, 'curvature_variance': 0.7231791596724161}, {'tortuosity': 1.2885210155163145, 'mean_curvature': 0.10027380397013055, 'curvature_variance': 0.011523180644906556}, {'tortuosity': 1.1731623213239755, 'mean_curvature': 0.062227943255482254, 'curvature_variance': 0.0038923420015339154}, {'tortuosity': 2.328577905322397, 'mean_curvature': 0.14064464245528063, 'curvature_variance': 0.028519010604381473}, {'tortuosity': 1.070895474248459, 'mean_curvature': 0.05975217861869465, 'curvature_variance': 0.0009262432512028407}, {'tortuosity': 1.5263770248612043, 'mean_curvature': 0.11949681428374229, 'curvature_variance': 0.01172565893972814}, {'tortuosity': 1.466799234129845, 'mean_curvature': 0.0692317228510793, 'curvature_variance': 0.010092104545042023}, {'tortuosity': 1.1375483916480236, 'mean_curvature': 0.06066080872937643, 'curvature_variance': 0.002720977834762883}, {'tortuosity': 1.2219231371612083, 'mean_curvature': 0.05954496353165996, 'curvature_variance': 0.00843307416283121}, {'tortuosity': 1.3311103965246907, 'mean_curvature': 0.12311799556455484, 'curvature_variance': 0.03985601372632121}, {'tortuosity': 1.2673837727514825, 'mean_curvature': 0.04584642777816819, 'curvature_variance': 0.00225877499669669}, {'tortuosity': 1.0938152483341699, 'mean_curvature': 0.05241772667423241, 'curvature_variance': 0.002287325522016219}, {'tortuosity': 1.2668130027956963, 'mean_curvature': 0.10130503781882094, 'curvature_variance': 0.120813303143554}]"
H:\Project DLCRACK\External Datasets\Yahui Liu - DeepCrack\Pixel Labels\test_crack_bmp\11215-13.bmp,2.3581254924248176,2.356688860530281,1.438830740009936,0.1857798974409543,0.18092328938618987,0.13004345298095582,0.3676721849390279,1.4555551359488021,0.016035759184226665,94,"[{'tortuosity': 1.0, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.7159845354587469, 'mean_curvature': 0.21567820392429554, 'curvature_variance': 0.0645811661013869}, {'tortuosity': 2.2117957580409047, 'mean_curvature': 0.2496546594658524, 'curvature_variance': 0.3602912078516104}, {'tortuosity': 2.0064829985713537, 'mean_curvature': 0.650217049021926, 'curvature_variance': 2.853392354759182}, {'tortuosity': 2.3075891892197054, 'mean_curvature': 0.4177645829904796, 'curvature_variance': 0.476469899738251}, {'tortuosity': 1.165685424949238, 'mean_curvature': 0.0796481806457765, 'curvature_variance': 0.0031179220384273633}, {'tortuosity': 1.4257949756788357, 'mean_curvature': 0.14621973427264592, 'curvature_variance': 0.014781319198142212}, {'tortuosity': 1.2714482919455365, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 11.094051059554143, 'mean_curvature': 0.4264101996742971, 'curvature_variance': 0.6645469480274955}, {'tortuosity': 1.2242825646142117, 'mean_curvature': 0.08295798751364765, 'curvature_variance': 0.006366174938657555}, {'tortuosity': 1.2847287788970692, 'mean_curvature': 0.140365516336384, 'curvature_variance': 0.012043116125480887}, {'tortuosity': 1.866126249484449, 'mean_curvature': 0.25034706369791937, 'curvature_variance': 0.08005772710712242}, {'tortuosity': 1.1383619643046448, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.2748864974434537, 'mean_curvature': 0.13348166269135123, 'curvature_variance': 0.01318543055985252}, {'tortuosity': 2.178520685675398, 'mean_curvature': 0.29248702303799357, 'curvature_variance': 0.2509169347249519}, {'tortuosity': 1.2634876453715516, 'mean_curvature': 0.10170705363123701, 'curvature_variance': 0.010901502861375484}, {'tortuosity': 1.1463827080654696, 'mean_curvature': 0.09531731720347345, 'curvature_variance': 0.002503089781754421}, {'tortuosity': 2.874450931464031, 'mean_curvature': 0.3488100710744161, 'curvature_variance': 0.31559398718352905}, {'tortuosity': 1.3242264883459605, 'mean_curvature': 0.1786906730794082, 'curvature_variance': 0.07314819358902251}, {'tortuosity': 1.2221099449374575, 'mean_curvature': 0.15131962404931623, 'curvature_variance': 0.017383897298742828}, {'tortuosity': 1.1319886398436378, 'mean_curvature': 0.0883922215651717, 'curvature_variance': 0.0017631904562235875}, {'tortuosity': 1.3965848163723018, 'mean_curvature': 0.18630815067809806, 'curvature_variance': 0.05924375556890487}, {'tortuosity': 1.1997237958355367, 'mean_curvature': 0.12006751629950145, 'curvature_variance': 0.015211846851680604}, {'tortuosity': 1.3516295190721594, 'mean_curvature': 0.1662641477711867, 'curvature_variance': 0.04293137257011145}, {'tortuosity': 1.082842712474619, 'mean_curvature': 0.0729076341492938, 'curvature_variance': 0.002831214831622241}, {'tortuosity': 3.775730842728426, 'mean_curvature': 0.8192978838941045, 'curvature_variance': 4.625058940265871}, {'tortuosity': 1.0618146386653506, 'mean_curvature': 0.08367420753270438, 'curvature_variance': 0.0003101018269182857}, {'tortuosity': 8.42014279582206, 'mean_curvature': 0.28260025793314814, 'curvature_variance': 0.2810756252056292}, {'tortuosity': 1.573426467320253, 'mean_curvature': 0.4531835689811059, 'curvature_variance': 5.082268344450392}, {'tortuosity': 1.5829590277920658, 'mean_curvature': 0.14701997457030166, 'curvature_variance': 0.07586453212421737}, {'tortuosity': 1.3236061474182792, 'mean_curvature': 0.13219508780863598, 'curvature_variance': 0.016336266192237155}, {'tortuosity': 1.3549914848686777, 'mean_curvature': 0.13043802503420465, 'curvature_variance': 0.019504235321254608}, {'tortuosity': 3.6687675012309384, 'mean_curvature': 0.24989058904762754, 'curvature_variance': 0.3220688640689615}, {'tortuosity': 1.2065841105896136, 'mean_curvature': 0.10077822338245222, 'curvature_variance': 0.01570910956031264}, {'tortuosity': 1.0618146386653506, 'mean_curvature': 0.09213205150125563, 'curvature_variance': 0.001408460713853635}, {'tortuosity': 11.42427918556789, 'mean_curvature': 0.40119892749916575, 'curvature_variance': 0.9198736174396481}, {'tortuosity': 2.280077176997598, 'mean_curvature': 0.4616058313630673, 'curvature_variance': 1.3058953007259888}, {'tortuosity': 1.9283296587165804, 'mean_curvature': 0.15132713045127438, 'curvature_variance': 0.06084973370419854}, {'tortuosity': 1.3492000509320228, 'mean_curvature': 0.10552452724919335, 'curvature_variance': 0.008521691584730377}, {'tortuosity': 1.147116737452024, 'mean_curvature': 0.05466886014471031, 'curvature_variance': 0.006632203263129557}, {'tortuosity': 8.521856894529456, 'mean_curvature': 1.296508205110213, 'curvature_variance': 12.270900464952106}, {'tortuosity': 1.0817692691420737, 'mean_curvature': 0.08987908417351972, 'curvature_variance': 0.0026448156117794865}, {'tortuosity': 1.165685424949238, 'mean_curvature': 0.1130531052357551, 'curvature_variance': 0.0066167961569326}, {'tortuosity': 8.622539674441617, 'mean_curvature': 0.23125689497651758, 'curvature_variance': 0.18200544271925378}, {'tortuosity': 11.310476478370905, 'mean_curvature': 0.16339594764739193, 'curvature_variance': 0.024641229962540884}, {'tortuosity': 1.0000000000000002, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.132063459326882, 'mean_curvature': 0.09139495179291152, 'curvature_variance': 0.001803790859587938}, {'tortuosity': 7.8565413085541715, 'mean_curvature': 0.2111103694575269, 'curvature_variance': 0.15163490113435654}, {'tortuosity': 1.1701265892979247, 'mean_curvature': 0.0958680832515823, 'curvature_variance': 0.0075008039643588145}, {'tortuosity': 2.2530416560688056, 'mean_curvature': 0.1593277666358395, 'curvature_variance': 0.0526317646025611}, {'tortuosity': 1.4357327899749956, 'mean_curvature': 0.0981558484954061, 'curvature_variance': 0.010000753383569278}, {'tortuosity': 1.1539672294585646, 'mean_curvature': 0.08021676281838475, 'curvature_variance': 0.008803165084302808}, {'tortuosity': 1.56159678963362, 'mean_curvature': 0.11098431699442751, 'curvature_variance': 0.010433889687649444}, {'tortuosity': 1.0889693527535056, 'mean_curvature': 0.05319366501127014, 'curvature_variance': 0.0015720048065485587}, {'tortuosity': 1.6223322082487697, 'mean_curvature': 0.12621344970528903, 'curvature_variance': 0.012758768314950828}, {'tortuosity': 1.4419286900448764, 'mean_curvature': 0.07605602619637705, 'curvature_variance': 0.006754439686474231}, {'tortuosity': 1.7905783278445462, 'mean_curvature': 0.12838986125892451, 'curvature_variance': 0.02321566091801015}, {'tortuosity': 1.6041127715699663, 'mean_curvature': 0.14931884064315154, 'curvature_variance': 0.03688464725587988}, {'tortuosity': 2.1773260066528093, 'mean_curvature': 0.11913668999748278, 'curvature_variance': 0.024283293538539055}, {'tortuosity': 1.1891173611596388, 'mean_curvature': 0.09641836532174064, 'curvature_variance': 0.011119682281987602}, {'tortuosity': 1.1614312202909773, 'mean_curvature': 0.048146072013962406, 'curvature_variance': 0.0016279162510589125}, {'tortuosity': 2.349479078070653, 'mean_curvature': 0.23098078388902024, 'curvature_variance': 0.02464177760389861}, {'tortuosity': 7.263764502219454, 'mean_curvature': 0.19653187826750174, 'curvature_variance': 0.049237748387036026}, {'tortuosity': 1.3449246116894906, 'mean_curvature': 0.2401067680447868, 'curvature_variance': 0.04210389294593118}, {'tortuosity': 2.1849952009174527, 'mean_curvature': 0.2330368999909225, 'curvature_variance': 0.02386880949751258}, {'tortuosity': 1.0288232155261725, 'mean_curvature': 0.03509477286522379, 'curvature_variance': 0.0007820982489226601}, {'tortuosity': 1.3585055469064375, 'mean_curvature': 0.11955347040126543, 'curvature_variance': 0.015735252176216172}, {'tortuosity': 1.3801165081925022, 'mean_curvature': 0.08097681822548626, 'curvature_variance': 0.009259742485859562}, {'tortuosity': 1.5170424206117028, 'mean_curvature': 0.10307583022116378, 'curvature_variance': 0.004858090663703918}, {'tortuosity': 1.935422233182473, 'mean_curvature': 0.14962086904792452, 'curvature_variance': 0.25356274197147244}, {'tortuosity': 2.821757408940305, 'mean_curvature': 0.5311058111835942, 'curvature_variance': 1.0695430280811467}, {'tortuosity': 1.0885383591055655, 'mean_curvature': 0.0742950019728946, 'curvature_variance': 0.0013961287929431408}, {'tortuosity': 1.1911666690968248, 'mean_curvature': 0.11526666639645865, 'curvature_variance': 0.0068493448293784525}, {'tortuosity': 3.1507170690352035, 'mean_curvature': 0.11408654208632174, 'curvature_variance': 0.014776209389487179}, {'tortuosity': 1.2662959108641259, 'mean_curvature': 0.19822940959622556, 'curvature_variance': 0.03356615791197458}, {'tortuosity': 1.6932761936453433, 'mean_curvature': 0.10481449837439744, 'curvature_variance': 0.011882063343633592}, {'tortuosity': 1.0583950962849995, 'mean_curvature': 0.053908205904880296, 'curvature_variance': 0.002670273728825874}, {'tortuosity': 1.9064392631630926, 'mean_curvature': 0.12964888092770696, 'curvature_variance': 0.014564807497539014}, {'tortuosity': 1.3131396704303497, 'mean_curvature': 0.2023798312553606, 'curvature_variance': 0.012826581735762198}, {'tortuosity': 3.3310136877974608, 'mean_curvature': 0.24582016035597862, 'curvature_variance': 0.26708506159037226}, {'tortuosity': 1.4547855430660834, 'mean_curvature': 0.10598996511459265, 'curvature_variance': 0.014276678906254558}, {'tortuosity': 1.4604465219462743, 'mean_curvature': 0.09832863724808147, 'curvature_variance': 0.02058122229639008}, {'tortuosity': 1.749856937467063, 'mean_curvature': 0.18925394991442654, 'curvature_variance': 0.04411353097793167}, {'tortuosity': 3.6734546914138075, 'mean_curvature': 0.17126336434458883, 'curvature_variance': 0.02885193316221012}, {'tortuosity': 2.5313708498984764, 'mean_curvature': 0.36054909842680694, 'curvature_variance': 0.06224680808763312}, {'tortuosity': 8.082691948245307, 'mean_curvature': 0.3941425779748703, 'curvature_variance': 0.2525478140693006}, {'tortuosity': 1.5720175205059972, 'mean_curvature': 0.22701675979335478, 'curvature_variance': 0.5519391244012323}, {'tortuosity': 1.1109780048334428, 'mean_curvature': 0.07829642903786158, 'curvature_variance': 0.002998992862657962}, {'tortuosity': 3.396118423360781, 'mean_curvature': 0.42520074727222573, 'curvature_variance': 0.6805414093938338}, {'tortuosity': 1.666811457613323, 'mean_curvature': 0.22277278646634277, 'curvature_variance': 0.05456420233393556}, {'tortuosity': 1.7933420696873477, 'mean_curvature': 0.128974276510024, 'curvature_variance': 0.0421631704554183}, {'tortuosity': 1.0, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 1.2663243166473015, 'mean_curvature': 0.08752614432610993, 'curvature_variance': 0.009556196638406934}, {'tortuosity': 1.0625852148671486, 'mean_curvature': 0.016886798109011125, 'curvature_variance': 0.007120980018488976}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_25_17_00_03_1504.png,3.2286603404710488,5.052102592115276,1.2701353596023475,0.12986216192547492,0.11147610945233655,0.07796464990672833,0.2304009359416422,0.5141099236300548,0.007513280905129564,12,"[{'tortuosity': 1.2014668227677954, 'mean_curvature': 0.0696996136513196, 'curvature_variance': 0.005780052543402373}, {'tortuosity': 1.4265785236514485, 'mean_curvature': 0.06593099752104706, 'curvature_variance': 0.004851940763180108}, {'tortuosity': 1.2628191631420382, 'mean_curvature': 0.07475692044735481, 'curvature_variance': 0.004116352670670402}, {'tortuosity': 1.3155123548207188, 'mean_curvature': 0.10757043385697809, 'curvature_variance': 0.011194250936246174}, {'tortuosity': 1.1259815854619302, 'mean_curvature': 0.062375690554703024, 'curvature_variance': 0.002912280277536617}, {'tortuosity': 1.372552686023193, 'mean_curvature': 0.08117237936610186, 'curvature_variance': 0.009246509266856755}, {'tortuosity': 7.093648510066853, 'mean_curvature': 0.37272990026442737, 'curvature_variance': 0.9539542420212447}, {'tortuosity': 1.248528137423857, 'mean_curvature': 0.2605583240446902, 'curvature_variance': 0.056543579819411466}, {'tortuosity': 1.0796691275336336, 'mean_curvature': 0.0, 'curvature_variance': 0.0}, {'tortuosity': 19.111108667338883, 'mean_curvature': 0.3097479159526316, 'curvature_variance': 1.7014903622943855}, {'tortuosity': 1.2774515560626567, 'mean_curvature': 0.08232633619513278, 'curvature_variance': 0.003728743109258135}, {'tortuosity': 1.2286069513595712, 'mean_curvature': 0.07147743125131288, 'curvature_variance': 0.010992917597514322}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_02_05_17_10_11_2961.png,1.5682865660901402,0.6516245075371209,1.2434967385052136,0.19946237234078407,0.407306718325368,0.04959295280901581,11.717918373987144,35.012724329255114,0.006930194740842319,10,"[{'tortuosity': 1.212206226965818, 'mean_curvature': 0.03146809428991633, 'curvature_variance': 0.0026354247747198334}, {'tortuosity': 1.3406414615186344, 'mean_curvature': 0.0421843954998239, 'curvature_variance': 0.009082575853551553}, {'tortuosity': 1.2458298993014278, 'mean_curvature': 0.04099368103343162, 'curvature_variance': 0.0031211883139056463}, {'tortuosity': 1.1679826545406031, 'mean_curvature': 0.04823676685571436, 'curvature_variance': 0.007470628015660547}, {'tortuosity': 1.129564870000658, 'mean_curvature': 0.05116008699869466, 'curvature_variance': 0.0023976962101565345}, {'tortuosity': 2.9359962448860686, 'mean_curvature': 1.4113239645810578, 'curvature_variance': 116.75556743698186}, {'tortuosity': 1.2411635777089993, 'mean_curvature': 0.05402854470332868, 'curvature_variance': 0.006389761466024091}, {'tortuosity': 1.6298256297420888, 'mean_curvature': 0.05094913876231725, 'curvature_variance': 0.003900992972537283}, {'tortuosity': 2.733221809097215, 'mean_curvature': 0.2192419988533356, 'curvature_variance': 0.37665957508708797}, {'tortuosity': 1.046433287139887, 'mean_curvature': 0.04503705183022029, 'curvature_variance': 0.011958460195935511}]"
H:\Project MegaCRACK-RoboCRACK\Real World Data\USC PhD\Semantic Segmentation\Dataset 6 - Cracks-1K (448 x 252)\Pixel Labels\train\2017_01_26_13_23_05_1420.png,2.2242575679261063,2.1016011497873626,1.3601389424815564,0.12388431439644458,0.074393689933356,0.09230241642254122,0.08182425090915033,0.12145586296277645,0.023174343230329058,10,"[{'tortuosity': 1.2206820953281594, 'mean_curvature': 0.05968528978666969, 'curvature_variance': 0.010047871216556483}, {'tortuosity': 1.4269477203309222, 'mean_curvature': 0.11716470958334448, 'curvature_variance': 0.04947100540577919}, {'tortuosity': 8.06286350985936, 'mean_curvature': 0.2534808444585565, 'curvature_variance': 0.3254341521456344}, {'tortuosity': 1.0618146386653506, 'mean_curvature': 0.08367420753277387, 'curvature_variance': 0.00031010182691792814}, {'tortuosity': 1.4900967331595645, 'mean_curvature': 0.10093062531230859, 'curvature_variance': 0.06642070450645873}, {'tortuosity': 1.2933301646321904, 'mean_curvature': 0.05297255792804285, 'curvature_variance': 0.002955146374675399}, {'tortuosity': 3.9082283241486726, 'mean_curvature': 0.2350067323815427, 'curvature_variance': 0.3165624990542868}, {'tortuosity': 1.4412105689599197, 'mean_curvature': 0.20991913390085956, 'curvature_variance': 0.036300815244101635}, {'tortuosity': 1.1896381117293884, 'mean_curvature': 0.0581465116223868, 'curvature_variance': 0.003984601720089722}, {'tortuosity': 1.1477638124475362, 'mean_curvature': 0.06786253145796085, 'curvature_variance': 0.006755611597002967}]"
